,source,target
5508,hsa04072_Phospholipase_D_signaling_pathway,LPAR5
5509,hsa04072_Phospholipase_D_signaling_pathway,LPAR6
5510,hsa04072_Phospholipase_D_signaling_pathway,MAP2K1
5511,hsa04072_Phospholipase_D_signaling_pathway,MAP2K2
5512,hsa04072_Phospholipase_D_signaling_pathway,MAPK1
5513,hsa04072_Phospholipase_D_signaling_pathway,MAPK3
5514,hsa04072_Phospholipase_D_signaling_pathway,MRAS
5515,hsa04072_Phospholipase_D_signaling_pathway,MS4A2
5516,hsa04072_Phospholipase_D_signaling_pathway,MTOR
5517,hsa04072_Phospholipase_D_signaling_pathway,NRAS
5518,hsa04072_Phospholipase_D_signaling_pathway,PDGFA
5519,hsa04072_Phospholipase_D_signaling_pathway,PDGFB
5520,hsa04072_Phospholipase_D_signaling_pathway,PDGFC
5521,hsa04072_Phospholipase_D_signaling_pathway,PDGFD
5522,hsa04072_Phospholipase_D_signaling_pathway,PDGFRA
5523,hsa04072_Phospholipase_D_signaling_pathway,PDGFRB
5524,hsa04072_Phospholipase_D_signaling_pathway,PIK3CA
5525,hsa04072_Phospholipase_D_signaling_pathway,PIK3CB
5526,hsa04072_Phospholipase_D_signaling_pathway,PIK3CD
5527,hsa04072_Phospholipase_D_signaling_pathway,PIK3CG
5528,hsa04072_Phospholipase_D_signaling_pathway,PIK3R1
5529,hsa04072_Phospholipase_D_signaling_pathway,PIK3R2
5530,hsa04072_Phospholipase_D_signaling_pathway,PIK3R3
5531,hsa04072_Phospholipase_D_signaling_pathway,PIK3R5
5532,hsa04072_Phospholipase_D_signaling_pathway,PIK3R6
5533,hsa04072_Phospholipase_D_signaling_pathway,PIP5K1A
5534,hsa04072_Phospholipase_D_signaling_pathway,PIP5K1B
5535,hsa04072_Phospholipase_D_signaling_pathway,PIP5K1C
5536,hsa04072_Phospholipase_D_signaling_pathway,PLA2G4A
5537,hsa04072_Phospholipase_D_signaling_pathway,PLA2G4B
5538,hsa04072_Phospholipase_D_signaling_pathway,PLA2G4C
5539,hsa04072_Phospholipase_D_signaling_pathway,PLA2G4F
5540,hsa04072_Phospholipase_D_signaling_pathway,PLCB1
5541,hsa04072_Phospholipase_D_signaling_pathway,PLCB2
5542,hsa04072_Phospholipase_D_signaling_pathway,PLCB3
5543,hsa04072_Phospholipase_D_signaling_pathway,PLCB4
5544,hsa04072_Phospholipase_D_signaling_pathway,PLCG1
5545,hsa04072_Phospholipase_D_signaling_pathway,PLCG2
5546,hsa04072_Phospholipase_D_signaling_pathway,PLD1
5547,hsa04072_Phospholipase_D_signaling_pathway,PLD2
5548,hsa04072_Phospholipase_D_signaling_pathway,PLPP1
5549,hsa04072_Phospholipase_D_signaling_pathway,PLPP2
5550,hsa04072_Phospholipase_D_signaling_pathway,PLPP3
5551,hsa04072_Phospholipase_D_signaling_pathway,PRKCA
5552,hsa04072_Phospholipase_D_signaling_pathway,PTGFR
5553,hsa04072_Phospholipase_D_signaling_pathway,PTK2B
5554,hsa04072_Phospholipase_D_signaling_pathway,PTPN11
5555,hsa04072_Phospholipase_D_signaling_pathway,RAF1
5556,hsa04072_Phospholipase_D_signaling_pathway,RALA
5557,hsa04072_Phospholipase_D_signaling_pathway,RALB
5558,hsa04072_Phospholipase_D_signaling_pathway,RALGDS
5559,hsa04072_Phospholipase_D_signaling_pathway,RAPGEF3
5560,hsa04072_Phospholipase_D_signaling_pathway,RAPGEF4
5561,hsa04072_Phospholipase_D_signaling_pathway,RHEB
5562,hsa04072_Phospholipase_D_signaling_pathway,RHOA
5563,hsa04072_Phospholipase_D_signaling_pathway,RRAS
5564,hsa04072_Phospholipase_D_signaling_pathway,RRAS2
5565,hsa04072_Phospholipase_D_signaling_pathway,SHC1
5566,hsa04072_Phospholipase_D_signaling_pathway,SHC2
5567,hsa04072_Phospholipase_D_signaling_pathway,SHC3
5568,hsa04072_Phospholipase_D_signaling_pathway,SHC4
5569,hsa04072_Phospholipase_D_signaling_pathway,SOS1
5570,hsa04072_Phospholipase_D_signaling_pathway,SOS2
5571,hsa04072_Phospholipase_D_signaling_pathway,SPHK1
5572,hsa04072_Phospholipase_D_signaling_pathway,SPHK2
5573,hsa04072_Phospholipase_D_signaling_pathway,SYK
5574,hsa04072_Phospholipase_D_signaling_pathway,TSC1
5575,hsa04072_Phospholipase_D_signaling_pathway,TSC2
5576,hsa04082_Neuroactive_ligand_signaling,ACHE
5577,hsa04082_Neuroactive_ligand_signaling,ADCY1
5578,hsa04082_Neuroactive_ligand_signaling,ADCY2
5579,hsa04082_Neuroactive_ligand_signaling,ADCY3
5580,hsa04082_Neuroactive_ligand_signaling,ADCY4
5581,hsa04082_Neuroactive_ligand_signaling,ADCY5
5582,hsa04082_Neuroactive_ligand_signaling,ADCY6
5583,hsa04082_Neuroactive_ligand_signaling,ADCY7
5584,hsa04082_Neuroactive_ligand_signaling,ADCY8
5585,hsa04082_Neuroactive_ligand_signaling,ADCY9
5586,hsa04082_Neuroactive_ligand_signaling,ADORA1
5587,hsa04082_Neuroactive_ligand_signaling,ADORA2A
5588,hsa04082_Neuroactive_ligand_signaling,ADORA2B
5589,hsa04082_Neuroactive_ligand_signaling,ADORA3
5590,hsa04082_Neuroactive_ligand_signaling,ADRA1A
5591,hsa04082_Neuroactive_ligand_signaling,ADRA1B
5592,hsa04082_Neuroactive_ligand_signaling,ADRA2A
5593,hsa04082_Neuroactive_ligand_signaling,ADRA2B
5594,hsa04082_Neuroactive_ligand_signaling,ADRA2C
5595,hsa04082_Neuroactive_ligand_signaling,ADRB1
5596,hsa04082_Neuroactive_ligand_signaling,ADRB2
5597,hsa04082_Neuroactive_ligand_signaling,AGRP
5598,hsa04082_Neuroactive_ligand_signaling,CHRFAM7A
5599,hsa04082_Neuroactive_ligand_signaling,CHRM3
5600,hsa04082_Neuroactive_ligand_signaling,CHRM5
5601,hsa04082_Neuroactive_ligand_signaling,CHRNA4
5602,hsa04082_Neuroactive_ligand_signaling,CHRNA6
5603,hsa04082_Neuroactive_ligand_signaling,CHRNA7
5604,hsa04082_Neuroactive_ligand_signaling,CHRNB2
5605,hsa04082_Neuroactive_ligand_signaling,CHRNB4
5606,hsa04082_Neuroactive_ligand_signaling,DRD1
5607,hsa04082_Neuroactive_ligand_signaling,DRD4
5608,hsa04082_Neuroactive_ligand_signaling,GABBR1
5609,hsa04082_Neuroactive_ligand_signaling,GABBR2
5610,hsa04082_Neuroactive_ligand_signaling,GABRA2
5611,hsa04082_Neuroactive_ligand_signaling,GABRB1
5612,hsa04082_Neuroactive_ligand_signaling,GABRB2
5613,hsa04082_Neuroactive_ligand_signaling,GABRB3
5614,hsa04082_Neuroactive_ligand_signaling,GABRD
5615,hsa04082_Neuroactive_ligand_signaling,GABRE
5616,hsa04082_Neuroactive_ligand_signaling,GABRG1
5617,hsa04082_Neuroactive_ligand_signaling,GABRG3
5618,hsa04082_Neuroactive_ligand_signaling,GABRP
5619,hsa04082_Neuroactive_ligand_signaling,GABRQ
5620,hsa04082_Neuroactive_ligand_signaling,GABRR1
5621,hsa04082_Neuroactive_ligand_signaling,GABRR2
5622,hsa04082_Neuroactive_ligand_signaling,GLRA1
5623,hsa04082_Neuroactive_ligand_signaling,GLRA3
5624,hsa04082_Neuroactive_ligand_signaling,GLRB
5625,hsa04082_Neuroactive_ligand_signaling,GNA11
5626,hsa04082_Neuroactive_ligand_signaling,GNAI1
5627,hsa04082_Neuroactive_ligand_signaling,GNAI2
5628,hsa04082_Neuroactive_ligand_signaling,GNAI3
5629,hsa04082_Neuroactive_ligand_signaling,GNAL
5630,hsa04082_Neuroactive_ligand_signaling,GNAO1
5631,hsa04082_Neuroactive_ligand_signaling,GNAQ
5632,hsa04082_Neuroactive_ligand_signaling,GNAS
5633,hsa04082_Neuroactive_ligand_signaling,GNB1
5634,hsa04082_Neuroactive_ligand_signaling,GNB2
5635,hsa04082_Neuroactive_ligand_signaling,GNB3
5636,hsa04082_Neuroactive_ligand_signaling,GNB4
5637,hsa04082_Neuroactive_ligand_signaling,GNB5
5638,hsa04082_Neuroactive_ligand_signaling,GNG10
5639,hsa04082_Neuroactive_ligand_signaling,GNG11
5640,hsa04082_Neuroactive_ligand_signaling,GNG12
5641,hsa04082_Neuroactive_ligand_signaling,GNG2
5642,hsa04082_Neuroactive_ligand_signaling,GNG3
5643,hsa04082_Neuroactive_ligand_signaling,GNG4
5644,hsa04082_Neuroactive_ligand_signaling,GNG5
5645,hsa04082_Neuroactive_ligand_signaling,GNG7
5646,hsa04082_Neuroactive_ligand_signaling,GNG8
5647,hsa04082_Neuroactive_ligand_signaling,GNGT1
5648,hsa04082_Neuroactive_ligand_signaling,GNGT2
5649,hsa04082_Neuroactive_ligand_signaling,GRIA1
5650,hsa04082_Neuroactive_ligand_signaling,GRIA2
5651,hsa04082_Neuroactive_ligand_signaling,GRIA3
5652,hsa04082_Neuroactive_ligand_signaling,GRIA4
5653,hsa04082_Neuroactive_ligand_signaling,GRIK1
5654,hsa04082_Neuroactive_ligand_signaling,GRIK2
5655,hsa04082_Neuroactive_ligand_signaling,GRIK3
5656,hsa04082_Neuroactive_ligand_signaling,GRIK4
5657,hsa04082_Neuroactive_ligand_signaling,GRIK5
5658,hsa04082_Neuroactive_ligand_signaling,GRIN2A
5659,hsa04082_Neuroactive_ligand_signaling,GRIN2B
5660,hsa04082_Neuroactive_ligand_signaling,GRIN2C
5661,hsa04082_Neuroactive_ligand_signaling,GRIN2D
5662,hsa04082_Neuroactive_ligand_signaling,GRIN3A
5663,hsa04082_Neuroactive_ligand_signaling,GRIN3B
5664,hsa04082_Neuroactive_ligand_signaling,GRM1
5665,hsa04082_Neuroactive_ligand_signaling,GRM2
5666,hsa04082_Neuroactive_ligand_signaling,GRM3
5667,hsa04082_Neuroactive_ligand_signaling,GRM4
5668,hsa04082_Neuroactive_ligand_signaling,GRM5
5669,hsa04082_Neuroactive_ligand_signaling,GRM6
5670,hsa04082_Neuroactive_ligand_signaling,GRM7
5671,hsa04082_Neuroactive_ligand_signaling,GRM8
5672,hsa04082_Neuroactive_ligand_signaling,HRH1
5673,hsa04082_Neuroactive_ligand_signaling,HRH2
5674,hsa04082_Neuroactive_ligand_signaling,HTR1F
5675,hsa04082_Neuroactive_ligand_signaling,HTR2A
5676,hsa04082_Neuroactive_ligand_signaling,HTR2B
5677,hsa04082_Neuroactive_ligand_signaling,HTR3A
5678,hsa04082_Neuroactive_ligand_signaling,HTR6
5679,hsa04082_Neuroactive_ligand_signaling,HTR7
5680,hsa04082_Neuroactive_ligand_signaling,OGFR
5681,hsa04082_Neuroactive_ligand_signaling,OGFRL1
5682,hsa04082_Neuroactive_ligand_signaling,OPRL1
5683,hsa04082_Neuroactive_ligand_signaling,OPRM1
5684,hsa04082_Neuroactive_ligand_signaling,P2RX1
5685,hsa04082_Neuroactive_ligand_signaling,P2RX4
5686,hsa04082_Neuroactive_ligand_signaling,P2RX5
5687,hsa04082_Neuroactive_ligand_signaling,P2RX6
5688,hsa04082_Neuroactive_ligand_signaling,P2RY1
5689,hsa04082_Neuroactive_ligand_signaling,P2RY11
5690,hsa04082_Neuroactive_ligand_signaling,P2RY12
5691,hsa04082_Neuroactive_ligand_signaling,P2RY13
5692,hsa04082_Neuroactive_ligand_signaling,P2RY14
5693,hsa04082_Neuroactive_ligand_signaling,P2RY2
5694,hsa04082_Neuroactive_ligand_signaling,P2RY6
5695,hsa04082_Neuroactive_ligand_signaling,PENK
5696,hsa04082_Neuroactive_ligand_signaling,PLCB1
5697,hsa04082_Neuroactive_ligand_signaling,PLCB2
5698,hsa04082_Neuroactive_ligand_signaling,PLCB3
5699,hsa04082_Neuroactive_ligand_signaling,PLCB4
5700,hsa04082_Neuroactive_ligand_signaling,PNOC
5701,hsa04082_Neuroactive_ligand_signaling,POMC
5702,hsa04082_Neuroactive_ligand_signaling,PRKACA
5703,hsa04082_Neuroactive_ligand_signaling,PRKACB
5704,hsa04082_Neuroactive_ligand_signaling,PRKCA
5705,hsa04082_Neuroactive_ligand_signaling,PRKCB
5706,hsa04082_Neuroactive_ligand_signaling,PRKCG
5707,hsa04082_Neuroactive_ligand_signaling,SLC17A7
5708,hsa04082_Neuroactive_ligand_signaling,SLC17A9
5709,hsa04082_Neuroactive_ligand_signaling,SLC18A1
5710,hsa04082_Neuroactive_ligand_signaling,SLC18A2
5711,hsa04082_Neuroactive_ligand_signaling,SLC18A3
5712,hsa04082_Neuroactive_ligand_signaling,SLC1A1
5713,hsa04082_Neuroactive_ligand_signaling,SLC1A2
5714,hsa04082_Neuroactive_ligand_signaling,SLC1A3
5715,hsa04082_Neuroactive_ligand_signaling,SLC1A7
5716,hsa04082_Neuroactive_ligand_signaling,SLC32A1
5717,hsa04082_Neuroactive_ligand_signaling,SLC6A1
5718,hsa04082_Neuroactive_ligand_signaling,SLC6A11
5719,hsa04082_Neuroactive_ligand_signaling,SLC6A12
5720,hsa04082_Neuroactive_ligand_signaling,SLC6A13
5721,hsa04082_Neuroactive_ligand_signaling,SLC6A3
5722,hsa04082_Neuroactive_ligand_signaling,SLC6A4
5723,hsa04082_Neuroactive_ligand_signaling,SLC6A9
5724,hsa04082_Neuroactive_ligand_signaling,TAC1
5725,hsa04082_Neuroactive_ligand_signaling,TAC3
5726,hsa04082_Neuroactive_ligand_signaling,TACR1
5727,hsa04082_Neuroactive_ligand_signaling,TACR2
5728,hsa04110_Cell_cycle,ABL1
5729,hsa04110_Cell_cycle,ANAPC1
5730,hsa04110_Cell_cycle,ANAPC10
5731,hsa04110_Cell_cycle,ANAPC11
5732,hsa04110_Cell_cycle,ANAPC13
5733,hsa04110_Cell_cycle,ANAPC15
5734,hsa04110_Cell_cycle,ANAPC16
5735,hsa04110_Cell_cycle,ANAPC2
5736,hsa04110_Cell_cycle,ANAPC4
5737,hsa04110_Cell_cycle,ANAPC5
5738,hsa04110_Cell_cycle,ANAPC7
5739,hsa04110_Cell_cycle,ATM
5740,hsa04110_Cell_cycle,ATR
5741,hsa04110_Cell_cycle,ATRX
5742,hsa04110_Cell_cycle,AURKB
5743,hsa04110_Cell_cycle,BUB1
5744,hsa04110_Cell_cycle,BUB1B
5745,hsa04110_Cell_cycle,BUB3
5746,hsa04110_Cell_cycle,CCNA1
5747,hsa04110_Cell_cycle,CCNA2
5748,hsa04110_Cell_cycle,CCNB1
5749,hsa04110_Cell_cycle,CCNB2
5750,hsa04110_Cell_cycle,CCNB3
5751,hsa04110_Cell_cycle,CCND1
5752,hsa04110_Cell_cycle,CCND2
5753,hsa04110_Cell_cycle,CCND3
5754,hsa04110_Cell_cycle,CCNE1
5755,hsa04110_Cell_cycle,CCNE2
5756,hsa04110_Cell_cycle,CCNH
5757,hsa04110_Cell_cycle,CDC14A
5758,hsa04110_Cell_cycle,CDC14B
5759,hsa04110_Cell_cycle,CDC16
5760,hsa04110_Cell_cycle,CDC20
5761,hsa04110_Cell_cycle,CDC23
5762,hsa04110_Cell_cycle,CDC25A
5763,hsa04110_Cell_cycle,CDC25B
5764,hsa04110_Cell_cycle,CDC25C
5765,hsa04110_Cell_cycle,CDC26
5766,hsa04110_Cell_cycle,CDC27
5767,hsa04110_Cell_cycle,CDC45
5768,hsa04110_Cell_cycle,CDC6
5769,hsa04110_Cell_cycle,CDC7
5770,hsa04110_Cell_cycle,CDCA5
5771,hsa04110_Cell_cycle,CDK1
5772,hsa04110_Cell_cycle,CDK2
5773,hsa04110_Cell_cycle,CDK4
5774,hsa04110_Cell_cycle,CDK6
5775,hsa04110_Cell_cycle,CDK7
5776,hsa04110_Cell_cycle,CDKN1A
5777,hsa04110_Cell_cycle,CDKN1B
5778,hsa04110_Cell_cycle,CDKN1C
5779,hsa04110_Cell_cycle,CDKN2A
5780,hsa04110_Cell_cycle,CDKN2B
5781,hsa04110_Cell_cycle,CDKN2C
5782,hsa04110_Cell_cycle,CDKN2D
5783,hsa04110_Cell_cycle,CDT1
5784,hsa04110_Cell_cycle,CHEK1
5785,hsa04110_Cell_cycle,CHEK2
5786,hsa04110_Cell_cycle,CREBBP
5787,hsa04110_Cell_cycle,CUL1
5788,hsa04110_Cell_cycle,DBF4
5789,hsa04110_Cell_cycle,DBF4B
5790,hsa04110_Cell_cycle,DDX11
5791,hsa04110_Cell_cycle,E2F1
5792,hsa04110_Cell_cycle,E2F2
5793,hsa04110_Cell_cycle,E2F3
5794,hsa04110_Cell_cycle,E2F4
5795,hsa04110_Cell_cycle,E2F5
5796,hsa04110_Cell_cycle,EP300
5797,hsa04110_Cell_cycle,ESCO1
5798,hsa04110_Cell_cycle,ESCO2
5799,hsa04110_Cell_cycle,ESPL1
5800,hsa04110_Cell_cycle,FBXO5
5801,hsa04110_Cell_cycle,FZR1
5802,hsa04110_Cell_cycle,GADD45A
5803,hsa04110_Cell_cycle,GADD45B
5804,hsa04110_Cell_cycle,GADD45G
5805,hsa04110_Cell_cycle,GSK3B
5806,hsa04110_Cell_cycle,HDAC1
5807,hsa04110_Cell_cycle,HDAC2
5808,hsa04110_Cell_cycle,HDAC8
5809,hsa04110_Cell_cycle,KNL1
5810,hsa04110_Cell_cycle,MAD1L1
5811,hsa04110_Cell_cycle,MAD2L1
5812,hsa04110_Cell_cycle,MAD2L1BP
5813,hsa04110_Cell_cycle,MAD2L2
5814,hsa04110_Cell_cycle,MAU2
5815,hsa04110_Cell_cycle,MCM2
5816,hsa04110_Cell_cycle,MCM3
5817,hsa04110_Cell_cycle,MCM4
5818,hsa04110_Cell_cycle,MCM5
5819,hsa04110_Cell_cycle,MCM6
5820,hsa04110_Cell_cycle,MCM7
5821,hsa04110_Cell_cycle,MDM2
5822,hsa04110_Cell_cycle,MTBP
5823,hsa04110_Cell_cycle,MYC
5824,hsa04110_Cell_cycle,NDC80
5825,hsa04110_Cell_cycle,NIPBL
5826,hsa04110_Cell_cycle,ORC1
5827,hsa04110_Cell_cycle,ORC2
5828,hsa04110_Cell_cycle,ORC3
5829,hsa04110_Cell_cycle,ORC4
5830,hsa04110_Cell_cycle,ORC5
5831,hsa04110_Cell_cycle,ORC6
5832,hsa04110_Cell_cycle,PCNA
5833,hsa04110_Cell_cycle,PDS5A
5834,hsa04110_Cell_cycle,PDS5B
5835,hsa04110_Cell_cycle,PKMYT1
5836,hsa04110_Cell_cycle,PLK1
5837,hsa04110_Cell_cycle,PPP2CA
5838,hsa04110_Cell_cycle,PPP2CB
5839,hsa04110_Cell_cycle,PPP2R1A
5840,hsa04110_Cell_cycle,PPP2R1B
5841,hsa04110_Cell_cycle,PPP2R5A
5842,hsa04110_Cell_cycle,PPP2R5B
5843,hsa04110_Cell_cycle,PPP2R5C
5844,hsa04110_Cell_cycle,PPP2R5D
5845,hsa04110_Cell_cycle,PPP2R5E
5846,hsa04110_Cell_cycle,PRKDC
5847,hsa04110_Cell_cycle,PTTG1
5848,hsa04110_Cell_cycle,PTTG2
5849,hsa04110_Cell_cycle,RAD21
5850,hsa04110_Cell_cycle,RB1
5851,hsa04110_Cell_cycle,RBL1
5852,hsa04110_Cell_cycle,RBL2
5853,hsa04110_Cell_cycle,RBX1
5854,hsa04110_Cell_cycle,SFN
5855,hsa04110_Cell_cycle,SGO1
5856,hsa04110_Cell_cycle,SKP1
5857,hsa04110_Cell_cycle,SKP2
5858,hsa04110_Cell_cycle,SMAD2
5859,hsa04110_Cell_cycle,SMAD3
5860,hsa04110_Cell_cycle,SMAD4
5861,hsa04110_Cell_cycle,SMC1A
5862,hsa04110_Cell_cycle,SMC1B
5863,hsa04110_Cell_cycle,SMC3
5864,hsa04110_Cell_cycle,STAG1
5865,hsa04110_Cell_cycle,STAG2
5866,hsa04110_Cell_cycle,TFDP1
5867,hsa04110_Cell_cycle,TFDP2
5868,hsa04110_Cell_cycle,TGFB1
5869,hsa04110_Cell_cycle,TGFB2
5870,hsa04110_Cell_cycle,TGFB3
5871,hsa04110_Cell_cycle,TICRR
5872,hsa04110_Cell_cycle,TP53
5873,hsa04110_Cell_cycle,TRIP13
5874,hsa04110_Cell_cycle,TTK
5875,hsa04110_Cell_cycle,WAPL
5876,hsa04110_Cell_cycle,WEE1
5877,hsa04110_Cell_cycle,WEE2
5878,hsa04110_Cell_cycle,YWHAB
5879,hsa04110_Cell_cycle,YWHAE
5880,hsa04110_Cell_cycle,YWHAG
5881,hsa04110_Cell_cycle,YWHAH
5882,hsa04110_Cell_cycle,YWHAQ
5883,hsa04110_Cell_cycle,YWHAZ
5884,hsa04110_Cell_cycle,ZBTB17
5885,hsa04114_Oocyte_meiosis,ADCY1
5886,hsa04114_Oocyte_meiosis,ADCY2
5887,hsa04114_Oocyte_meiosis,ADCY3
5888,hsa04114_Oocyte_meiosis,ADCY4
5889,hsa04114_Oocyte_meiosis,ADCY5
5890,hsa04114_Oocyte_meiosis,ADCY6
5891,hsa04114_Oocyte_meiosis,ADCY7
5892,hsa04114_Oocyte_meiosis,ADCY8
5893,hsa04114_Oocyte_meiosis,ADCY9
5894,hsa04114_Oocyte_meiosis,ANAPC1
5895,hsa04114_Oocyte_meiosis,ANAPC10
5896,hsa04114_Oocyte_meiosis,ANAPC11
5897,hsa04114_Oocyte_meiosis,ANAPC13
5898,hsa04114_Oocyte_meiosis,ANAPC15
5899,hsa04114_Oocyte_meiosis,ANAPC16
5900,hsa04114_Oocyte_meiosis,ANAPC2
5901,hsa04114_Oocyte_meiosis,ANAPC4
5902,hsa04114_Oocyte_meiosis,ANAPC5
5903,hsa04114_Oocyte_meiosis,ANAPC7
5904,hsa04114_Oocyte_meiosis,AR
5905,hsa04114_Oocyte_meiosis,AURKA
5906,hsa04114_Oocyte_meiosis,BTRC
5907,hsa04114_Oocyte_meiosis,BUB1
5908,hsa04114_Oocyte_meiosis,CALM1
5909,hsa04114_Oocyte_meiosis,CALM2
5910,hsa04114_Oocyte_meiosis,CALM3
5911,hsa04114_Oocyte_meiosis,CALML3
5912,hsa04114_Oocyte_meiosis,CALML4
5913,hsa04114_Oocyte_meiosis,CAMK2A
5914,hsa04114_Oocyte_meiosis,CAMK2B
5915,hsa04114_Oocyte_meiosis,CAMK2D
5916,hsa04114_Oocyte_meiosis,CAMK2G
5917,hsa04114_Oocyte_meiosis,CCNB1
5918,hsa04114_Oocyte_meiosis,CCNB2
5919,hsa04114_Oocyte_meiosis,CCNE1
5920,hsa04114_Oocyte_meiosis,CCNE2
5921,hsa04114_Oocyte_meiosis,CDC16
5922,hsa04114_Oocyte_meiosis,CDC20
5923,hsa04114_Oocyte_meiosis,CDC23
5924,hsa04114_Oocyte_meiosis,CDC25C
5925,hsa04114_Oocyte_meiosis,CDC26
5926,hsa04114_Oocyte_meiosis,CDC27
5927,hsa04114_Oocyte_meiosis,CDK1
5928,hsa04114_Oocyte_meiosis,CDK2
5929,hsa04114_Oocyte_meiosis,CPEB1
5930,hsa04114_Oocyte_meiosis,CPEB2
5931,hsa04114_Oocyte_meiosis,CPEB3
5932,hsa04114_Oocyte_meiosis,CPEB4
5933,hsa04114_Oocyte_meiosis,CUL1
5934,hsa04114_Oocyte_meiosis,ESPL1
5935,hsa04114_Oocyte_meiosis,FBXO43
5936,hsa04114_Oocyte_meiosis,FBXO5
5937,hsa04114_Oocyte_meiosis,FBXW11
5938,hsa04114_Oocyte_meiosis,IGF1
5939,hsa04114_Oocyte_meiosis,IGF1R
5940,hsa04114_Oocyte_meiosis,ITPR1
5941,hsa04114_Oocyte_meiosis,ITPR2
5942,hsa04114_Oocyte_meiosis,ITPR3
5943,hsa04114_Oocyte_meiosis,MAD1L1
5944,hsa04114_Oocyte_meiosis,MAD2L1
5945,hsa04114_Oocyte_meiosis,MAD2L2
5946,hsa04114_Oocyte_meiosis,MAP2K1
5947,hsa04114_Oocyte_meiosis,MAPK1
5948,hsa04114_Oocyte_meiosis,MAPK11
5949,hsa04114_Oocyte_meiosis,MAPK12
5950,hsa04114_Oocyte_meiosis,MAPK13
5951,hsa04114_Oocyte_meiosis,MAPK14
5952,hsa04114_Oocyte_meiosis,MAPK3
5953,hsa04114_Oocyte_meiosis,PGR
5954,hsa04114_Oocyte_meiosis,PKMYT1
5955,hsa04114_Oocyte_meiosis,PLK1
5956,hsa04114_Oocyte_meiosis,PPP1CA
5957,hsa04114_Oocyte_meiosis,PPP1CB
5958,hsa04114_Oocyte_meiosis,PPP1CC
5959,hsa04114_Oocyte_meiosis,PPP2CA
5960,hsa04114_Oocyte_meiosis,PPP2CB
5961,hsa04114_Oocyte_meiosis,PPP2R1A
5962,hsa04114_Oocyte_meiosis,PPP2R1B
5963,hsa04114_Oocyte_meiosis,PPP2R5A
5964,hsa04114_Oocyte_meiosis,PPP2R5B
5965,hsa04114_Oocyte_meiosis,PPP2R5C
5966,hsa04114_Oocyte_meiosis,PPP2R5D
5967,hsa04114_Oocyte_meiosis,PPP2R5E
5968,hsa04114_Oocyte_meiosis,PPP3CA
5969,hsa04114_Oocyte_meiosis,PPP3CB
5970,hsa04114_Oocyte_meiosis,PPP3CC
5971,hsa04114_Oocyte_meiosis,PPP3R1
5972,hsa04114_Oocyte_meiosis,PRKACA
5973,hsa04114_Oocyte_meiosis,PRKACB
5974,hsa04114_Oocyte_meiosis,PTTG1
5975,hsa04114_Oocyte_meiosis,PTTG2
5976,hsa04114_Oocyte_meiosis,RBX1
5977,hsa04114_Oocyte_meiosis,REC8
5978,hsa04114_Oocyte_meiosis,RPS6KA1
5979,hsa04114_Oocyte_meiosis,RPS6KA2
5980,hsa04114_Oocyte_meiosis,RPS6KA3
5981,hsa04114_Oocyte_meiosis,RPS6KA6
5982,hsa04114_Oocyte_meiosis,SGO1
5983,hsa04114_Oocyte_meiosis,SKP1
5984,hsa04114_Oocyte_meiosis,SLK
5985,hsa04114_Oocyte_meiosis,SMC1A
5986,hsa04114_Oocyte_meiosis,SMC1B
5987,hsa04114_Oocyte_meiosis,SMC3
5988,hsa04114_Oocyte_meiosis,SPDYA
5989,hsa04114_Oocyte_meiosis,SPDYE1
5990,hsa04114_Oocyte_meiosis,SPDYE16
5991,hsa04114_Oocyte_meiosis,SPDYE2
5992,hsa04114_Oocyte_meiosis,SPDYE3
5993,hsa04114_Oocyte_meiosis,SPDYE5
5994,hsa04114_Oocyte_meiosis,STAG3
5995,hsa04114_Oocyte_meiosis,YWHAB
5996,hsa04114_Oocyte_meiosis,YWHAE
5997,hsa04114_Oocyte_meiosis,YWHAG
5998,hsa04114_Oocyte_meiosis,YWHAH
5999,hsa04114_Oocyte_meiosis,YWHAQ
6000,hsa04114_Oocyte_meiosis,YWHAZ
6001,hsa04115_p53_signaling_pathway,ADGRB1
6002,hsa04115_p53_signaling_pathway,AIFM2
6003,hsa04115_p53_signaling_pathway,APAF1
6004,hsa04115_p53_signaling_pathway,ATM
6005,hsa04115_p53_signaling_pathway,ATR
6006,hsa04115_p53_signaling_pathway,BAX
6007,hsa04115_p53_signaling_pathway,BBC3
6008,hsa04115_p53_signaling_pathway,BCL2
6009,hsa04115_p53_signaling_pathway,BCL2L1
6010,hsa04115_p53_signaling_pathway,BID
6011,hsa04115_p53_signaling_pathway,CASP3
6012,hsa04115_p53_signaling_pathway,CASP8
6013,hsa04115_p53_signaling_pathway,CASP9
6014,hsa04115_p53_signaling_pathway,CCNB1
6015,hsa04115_p53_signaling_pathway,CCNB2
6016,hsa04115_p53_signaling_pathway,CCND1
6017,hsa04115_p53_signaling_pathway,CCND2
6018,hsa04115_p53_signaling_pathway,CCND3
6019,hsa04115_p53_signaling_pathway,CCNE1
6020,hsa04115_p53_signaling_pathway,CCNE2
6021,hsa04115_p53_signaling_pathway,CCNG1
6022,hsa04115_p53_signaling_pathway,CCNG2
6023,hsa04115_p53_signaling_pathway,CD82
6024,hsa04115_p53_signaling_pathway,CDK1
6025,hsa04115_p53_signaling_pathway,CDK2
