,source,target
25174,Kidney_development,FOXC2
25175,Kidney_development,GATA3
25176,Kidney_development,GDNF
25177,Kidney_development,GFRA1
25178,Kidney_development,GREM1
25179,Kidney_development,HNF1B
25180,Kidney_development,HNF4A
25181,Kidney_development,HOXA11
25182,Kidney_development,HOXA6
25183,Kidney_development,HOXB4
25184,Kidney_development,HOXC11
25185,Kidney_development,HOXD11
25186,Kidney_development,ID4
25187,Kidney_development,IRX1
25188,Kidney_development,IRX2
25189,Kidney_development,ITGA8
25190,Kidney_development,ITGB1
25191,Kidney_development,JAG1
25192,Kidney_development,LFNG
25193,Kidney_development,LHX1
25194,Kidney_development,MECOM
25195,Kidney_development,NPNT
25196,Kidney_development,OSR1
25197,Kidney_development,PAX2
25198,Kidney_development,PAX8
25199,Kidney_development,PCDH19
25200,Kidney_development,PLAC8
25201,Kidney_development,POU3F3
25202,Kidney_development,RET
25203,Kidney_development,ROBO2
25204,Kidney_development,SALL1
25205,Kidney_development,SIX1
25206,Kidney_development,SIX2
25207,Kidney_development,SLIT2
25208,Kidney_development,WFDC2
25209,Kidney_development,WNT11
25210,Kidney_development,WNT4
25211,Kidney_development,WNT9B
25212,Kidney_development,WT1
25213,Kinesins,CENPE
25214,Kinesins,KIF11
25215,Kinesins,KIF12
25216,Kinesins,KIF13B
25217,Kinesins,KIF15
25218,Kinesins,KIF16B
25219,Kinesins,KIF18A
25220,Kinesins,KIF18B
25221,Kinesins,KIF19
25222,Kinesins,KIF1B
25223,Kinesins,KIF1C
25224,Kinesins,KIF20A
25225,Kinesins,KIF20B
25226,Kinesins,KIF21A
25227,Kinesins,KIF21B
25228,Kinesins,KIF22
25229,Kinesins,KIF23
25230,Kinesins,KIF25
25231,Kinesins,KIF26A
25232,Kinesins,KIF26B
25233,Kinesins,KIF27
25234,Kinesins,KIF2A
25235,Kinesins,KIF2C
25236,Kinesins,KIF3A
25237,Kinesins,KIF3B
25238,Kinesins,KIF3C
25239,Kinesins,KIF4A
25240,Kinesins,KIF4B
25241,Kinesins,KIF5A
25242,Kinesins,KIF5B
25243,Kinesins,KIF5C
25244,Kinesins,KIF6
25245,Kinesins,KIF9
25246,Kinesins,KIFAP3
25247,Kinesins,KIFC1
25248,Kinesins,KIFC2
25249,Kinesins,KLC1
25250,Kinesins,KLC2
25251,Kinesins,KLC3
25252,Kinesins,KLC4
25253,Kinesins,RACGAP1
25254,Kinesins,TUBA1A
25255,Kinesins,TUBA1B
25256,Kinesins,TUBA1C
25257,Kinesins,TUBA3C
25258,Kinesins,TUBA3D
25259,Kinesins,TUBA3E
25260,Kinesins,TUBA4A
25261,Kinesins,TUBA4B
25262,Kinesins,TUBA8
25263,Kinesins,TUBAL3
25264,Kinesins,TUBB1
25265,Kinesins,TUBB2A
25266,Kinesins,TUBB2B
25267,Kinesins,TUBB3
25268,Kinesins,TUBB4A
25269,Kinesins,TUBB4B
25270,Kinesins,TUBB6
25271,Kinesins,TUBB8
25272,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF1AX
25273,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF2S1
25274,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF2S2
25275,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF2S3
25276,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF3A
25277,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF3B
25278,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF3C
25279,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF3D
25280,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF3E
25281,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF3F
25282,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF3G
25283,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF3H
25284,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF3I
25285,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF3J
25286,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF3K
25287,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF3L
25288,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF3M
25289,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF4A1
25290,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF4A2
25291,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF4B
25292,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF4E
25293,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF4G1
25294,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,EIF4H
25295,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,FAU
25296,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,PABPC1
25297,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL10
25298,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL10A
25299,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL10L
25300,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL11
25301,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL12
25302,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL13
25303,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL13A
25304,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL14
25305,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL15
25306,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL17
25307,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL18
25308,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL18A
25309,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL19
25310,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL21
25311,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL22
25312,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL22L1
25313,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL23
25314,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL23A
25315,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL24
25316,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL26
25317,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL26L1
25318,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL27
25319,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL27A
25320,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL28
25321,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL29
25322,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL3
25323,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL30
25324,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL31
25325,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL32
25326,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL34
25327,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL35
25328,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL35A
25329,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL36
25330,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL36A
25331,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL36AL
25332,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL37
25333,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL37A
25334,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL38
25335,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL39
25336,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL39L
25337,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL3L
25338,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL4
25339,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL41
25340,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL5
25341,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL6
25342,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL7
25343,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL7A
25344,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL8
25345,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPL9
25346,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPLP0
25347,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPLP1
25348,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPLP2
25349,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS10
25350,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS11
25351,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS12
25352,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS13
25353,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS14
25354,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS15
25355,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS15A
25356,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS16
25357,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS17
25358,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS18
25359,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS19
25360,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS2
25361,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS20
25362,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS21
25363,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS23
25364,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS24
25365,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS25
25366,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS26
25367,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS27
25368,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS27A
25369,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS27L
25370,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS28
25371,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS29
25372,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS3
25373,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS3A
25374,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS4X
25375,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS4Y1
25376,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS4Y2
25377,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS5
25378,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS6
25379,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS7
25380,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS8
25381,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPS9
25382,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,RPSA
25383,L13a_mediated_translational_silencing_of_Ceruloplasmin_expression,UBA52
25384,L1CAM_interactions,ACTB
25385,L1CAM_interactions,ACTG1
25386,L1CAM_interactions,ALCAM
25387,L1CAM_interactions,ANK1
25388,L1CAM_interactions,ANK2
25389,L1CAM_interactions,ANK3
25390,L1CAM_interactions,AP2A1
25391,L1CAM_interactions,AP2A2
25392,L1CAM_interactions,AP2B1
25393,L1CAM_interactions,AP2M1
25394,L1CAM_interactions,AP2S1
25395,L1CAM_interactions,CD24
25396,L1CAM_interactions,CHL1
25397,L1CAM_interactions,CLTA
25398,L1CAM_interactions,CLTC
25399,L1CAM_interactions,CNTN1
25400,L1CAM_interactions,CNTN2
25401,L1CAM_interactions,CNTN6
25402,L1CAM_interactions,CNTNAP1
25403,L1CAM_interactions,CSNK2A1
25404,L1CAM_interactions,CSNK2A2
25405,L1CAM_interactions,CSNK2B
25406,L1CAM_interactions,DLG1
25407,L1CAM_interactions,DLG3
25408,L1CAM_interactions,DLG4
25409,L1CAM_interactions,DNM1
25410,L1CAM_interactions,DNM2
25411,L1CAM_interactions,DNM3
25412,L1CAM_interactions,DPYSL2
25413,L1CAM_interactions,EGFR
25414,L1CAM_interactions,EPHB2
25415,L1CAM_interactions,EZR
25416,L1CAM_interactions,FGFR1
25417,L1CAM_interactions,GAP43
25418,L1CAM_interactions,HSPA8
25419,L1CAM_interactions,ITGA1
25420,L1CAM_interactions,ITGA10
25421,L1CAM_interactions,ITGA2
25422,L1CAM_interactions,ITGA2B
25423,L1CAM_interactions,ITGA5
25424,L1CAM_interactions,ITGA9
25425,L1CAM_interactions,ITGAV
25426,L1CAM_interactions,ITGB1
25427,L1CAM_interactions,ITGB3
25428,L1CAM_interactions,KCNQ2
25429,L1CAM_interactions,KCNQ3
25430,L1CAM_interactions,KIF4A
25431,L1CAM_interactions,KIF4B
25432,L1CAM_interactions,L1CAM
25433,L1CAM_interactions,LAMA1
25434,L1CAM_interactions,LAMB1
25435,L1CAM_interactions,LAMC1
25436,L1CAM_interactions,LYPLA2
25437,L1CAM_interactions,MAP2K1
25438,L1CAM_interactions,MAP2K2
25439,L1CAM_interactions,MAPK1
25440,L1CAM_interactions,MAPK3
25441,L1CAM_interactions,MSN
25442,L1CAM_interactions,NCAM1
25443,L1CAM_interactions,NFASC
25444,L1CAM_interactions,NRCAM
25445,L1CAM_interactions,NRP1
25446,L1CAM_interactions,NRP2
25447,L1CAM_interactions,NUMB
25448,L1CAM_interactions,PAK1
25449,L1CAM_interactions,RAC1
25450,L1CAM_interactions,RANBP9
25451,L1CAM_interactions,RDX
25452,L1CAM_interactions,RPS6KA1
25453,L1CAM_interactions,RPS6KA2
25454,L1CAM_interactions,RPS6KA3
25455,L1CAM_interactions,RPS6KA4
25456,L1CAM_interactions,RPS6KA5
25457,L1CAM_interactions,RPS6KA6
25458,L1CAM_interactions,SCN11A
25459,L1CAM_interactions,SCN1A
25460,L1CAM_interactions,SCN1B
25461,L1CAM_interactions,SCN2A
25462,L1CAM_interactions,SCN2B
25463,L1CAM_interactions,SCN3A
25464,L1CAM_interactions,SCN3B
25465,L1CAM_interactions,SCN4A
25466,L1CAM_interactions,SCN4B
25467,L1CAM_interactions,SCN5A
25468,L1CAM_interactions,SCN7A
25469,L1CAM_interactions,SCN8A
25470,L1CAM_interactions,SCN9A
25471,L1CAM_interactions,SDCBP
25472,L1CAM_interactions,SH3GL2
25473,L1CAM_interactions,SHTN1
25474,L1CAM_interactions,SPTA1
25475,L1CAM_interactions,SPTAN1
25476,L1CAM_interactions,SPTB
25477,L1CAM_interactions,SPTBN1
25478,L1CAM_interactions,SPTBN2
25479,L1CAM_interactions,SPTBN4
25480,L1CAM_interactions,SPTBN5
25481,L1CAM_interactions,SRC
25482,L1CAM_interactions,TUBA1A
25483,L1CAM_interactions,TUBA1B
25484,L1CAM_interactions,TUBA1C
25485,L1CAM_interactions,TUBA3C
25486,L1CAM_interactions,TUBA3D
25487,L1CAM_interactions,TUBA3E
25488,L1CAM_interactions,TUBA4A
25489,L1CAM_interactions,TUBA4B
25490,L1CAM_interactions,TUBA8
25491,L1CAM_interactions,TUBAL3
25492,L1CAM_interactions,TUBB1
25493,L1CAM_interactions,TUBB2A
25494,L1CAM_interactions,TUBB2B
25495,L1CAM_interactions,TUBB3
25496,L1CAM_interactions,TUBB4A
25497,L1CAM_interactions,TUBB4B
25498,L1CAM_interactions,TUBB6
25499,L1CAM_interactions,TUBB8
25500,L1CAM_interactions,VAV2
25501,Lagging_Strand_Synthesis,DNA2
25502,Lagging_Strand_Synthesis,FEN1
25503,Lagging_Strand_Synthesis,LIG1
25504,Lagging_Strand_Synthesis,PCNA
25505,Lagging_Strand_Synthesis,POLA1
25506,Lagging_Strand_Synthesis,POLA2
25507,Lagging_Strand_Synthesis,POLD1
25508,Lagging_Strand_Synthesis,POLD2
25509,Lagging_Strand_Synthesis,POLD3
25510,Lagging_Strand_Synthesis,POLD4
25511,Lagging_Strand_Synthesis,PRIM1
25512,Lagging_Strand_Synthesis,PRIM2
25513,Lagging_Strand_Synthesis,RFC1
25514,Lagging_Strand_Synthesis,RFC2
25515,Lagging_Strand_Synthesis,RFC3
25516,Lagging_Strand_Synthesis,RFC4
25517,Lagging_Strand_Synthesis,RFC5
25518,Lagging_Strand_Synthesis,RPA1
25519,Lagging_Strand_Synthesis,RPA2
25520,Lagging_Strand_Synthesis,RPA3
25521,Laminin_interactions,COL18A1
25522,Laminin_interactions,COL4A1
25523,Laminin_interactions,COL4A2
25524,Laminin_interactions,COL4A3
25525,Laminin_interactions,COL4A4
25526,Laminin_interactions,COL4A5
25527,Laminin_interactions,COL4A6
25528,Laminin_interactions,COL7A1
25529,Laminin_interactions,HSPG2
25530,Laminin_interactions,ITGA1
25531,Laminin_interactions,ITGA2
25532,Laminin_interactions,ITGA3
25533,Laminin_interactions,ITGA6
25534,Laminin_interactions,ITGA7
25535,Laminin_interactions,ITGAV
25536,Laminin_interactions,ITGB1
25537,Laminin_interactions,ITGB4
25538,Laminin_interactions,LAMA1
25539,Laminin_interactions,LAMA2
25540,Laminin_interactions,LAMA3
25541,Laminin_interactions,LAMA4
25542,Laminin_interactions,LAMA5
25543,Laminin_interactions,LAMB1
25544,Laminin_interactions,LAMB2
25545,Laminin_interactions,LAMB3
25546,Laminin_interactions,LAMC1
25547,Laminin_interactions,LAMC2
25548,Laminin_interactions,LAMC3
25549,Laminin_interactions,NID1
25550,Laminin_interactions,NID2
25551,Late_Phase_of_HIV_Life_Cycle,AAAS
25552,Late_Phase_of_HIV_Life_Cycle,CCNH
25553,Late_Phase_of_HIV_Life_Cycle,CCNK
25554,Late_Phase_of_HIV_Life_Cycle,CCNT1
25555,Late_Phase_of_HIV_Life_Cycle,CCNT2
25556,Late_Phase_of_HIV_Life_Cycle,CDK7
25557,Late_Phase_of_HIV_Life_Cycle,CDK9
25558,Late_Phase_of_HIV_Life_Cycle,CHMP2A
25559,Late_Phase_of_HIV_Life_Cycle,CHMP2B
25560,Late_Phase_of_HIV_Life_Cycle,CHMP3
25561,Late_Phase_of_HIV_Life_Cycle,CHMP4A
25562,Late_Phase_of_HIV_Life_Cycle,CHMP4B
25563,Late_Phase_of_HIV_Life_Cycle,CHMP4C
25564,Late_Phase_of_HIV_Life_Cycle,CHMP5
25565,Late_Phase_of_HIV_Life_Cycle,CHMP6
25566,Late_Phase_of_HIV_Life_Cycle,CHMP7
25567,Late_Phase_of_HIV_Life_Cycle,CTDP1
25568,Late_Phase_of_HIV_Life_Cycle,ELL
25569,Late_Phase_of_HIV_Life_Cycle,ELOA
25570,Late_Phase_of_HIV_Life_Cycle,ELOB
25571,Late_Phase_of_HIV_Life_Cycle,ELOC
25572,Late_Phase_of_HIV_Life_Cycle,ERCC2
25573,Late_Phase_of_HIV_Life_Cycle,ERCC3
25574,Late_Phase_of_HIV_Life_Cycle,FURIN
25575,Late_Phase_of_HIV_Life_Cycle,GTF2A1
25576,Late_Phase_of_HIV_Life_Cycle,GTF2A2
25577,Late_Phase_of_HIV_Life_Cycle,GTF2B
25578,Late_Phase_of_HIV_Life_Cycle,GTF2E1
25579,Late_Phase_of_HIV_Life_Cycle,GTF2E2
25580,Late_Phase_of_HIV_Life_Cycle,GTF2F1
25581,Late_Phase_of_HIV_Life_Cycle,GTF2F2
25582,Late_Phase_of_HIV_Life_Cycle,GTF2H1
25583,Late_Phase_of_HIV_Life_Cycle,GTF2H2
25584,Late_Phase_of_HIV_Life_Cycle,GTF2H3
25585,Late_Phase_of_HIV_Life_Cycle,GTF2H4
25586,Late_Phase_of_HIV_Life_Cycle,GTF2H5
25587,Late_Phase_of_HIV_Life_Cycle,MNAT1
25588,Late_Phase_of_HIV_Life_Cycle,MVB12A
25589,Late_Phase_of_HIV_Life_Cycle,MVB12B
25590,Late_Phase_of_HIV_Life_Cycle,NCBP1
25591,Late_Phase_of_HIV_Life_Cycle,NCBP2
25592,Late_Phase_of_HIV_Life_Cycle,NDC1
25593,Late_Phase_of_HIV_Life_Cycle,NEDD4L
25594,Late_Phase_of_HIV_Life_Cycle,NELFA
25595,Late_Phase_of_HIV_Life_Cycle,NELFB
25596,Late_Phase_of_HIV_Life_Cycle,NELFCD
25597,Late_Phase_of_HIV_Life_Cycle,NELFE
25598,Late_Phase_of_HIV_Life_Cycle,NMT1
25599,Late_Phase_of_HIV_Life_Cycle,NMT2
25600,Late_Phase_of_HIV_Life_Cycle,NUP107
25601,Late_Phase_of_HIV_Life_Cycle,NUP133
25602,Late_Phase_of_HIV_Life_Cycle,NUP153
25603,Late_Phase_of_HIV_Life_Cycle,NUP155
25604,Late_Phase_of_HIV_Life_Cycle,NUP160
25605,Late_Phase_of_HIV_Life_Cycle,NUP188
25606,Late_Phase_of_HIV_Life_Cycle,NUP205
25607,Late_Phase_of_HIV_Life_Cycle,NUP210
25608,Late_Phase_of_HIV_Life_Cycle,NUP214
25609,Late_Phase_of_HIV_Life_Cycle,NUP35
25610,Late_Phase_of_HIV_Life_Cycle,NUP37
25611,Late_Phase_of_HIV_Life_Cycle,NUP42
25612,Late_Phase_of_HIV_Life_Cycle,NUP43
25613,Late_Phase_of_HIV_Life_Cycle,NUP50
25614,Late_Phase_of_HIV_Life_Cycle,NUP54
25615,Late_Phase_of_HIV_Life_Cycle,NUP58
25616,Late_Phase_of_HIV_Life_Cycle,NUP62
25617,Late_Phase_of_HIV_Life_Cycle,NUP85
25618,Late_Phase_of_HIV_Life_Cycle,NUP88
25619,Late_Phase_of_HIV_Life_Cycle,NUP93
25620,Late_Phase_of_HIV_Life_Cycle,NUP98
25621,Late_Phase_of_HIV_Life_Cycle,PDCD6IP
25622,Late_Phase_of_HIV_Life_Cycle,POLR2A
25623,Late_Phase_of_HIV_Life_Cycle,POLR2B
25624,Late_Phase_of_HIV_Life_Cycle,POLR2C
25625,Late_Phase_of_HIV_Life_Cycle,POLR2D
25626,Late_Phase_of_HIV_Life_Cycle,POLR2E
25627,Late_Phase_of_HIV_Life_Cycle,POLR2F
25628,Late_Phase_of_HIV_Life_Cycle,POLR2G
25629,Late_Phase_of_HIV_Life_Cycle,POLR2H
25630,Late_Phase_of_HIV_Life_Cycle,POLR2I
25631,Late_Phase_of_HIV_Life_Cycle,POLR2J
25632,Late_Phase_of_HIV_Life_Cycle,POLR2K
25633,Late_Phase_of_HIV_Life_Cycle,POLR2L
25634,Late_Phase_of_HIV_Life_Cycle,POM121
25635,Late_Phase_of_HIV_Life_Cycle,POM121C
25636,Late_Phase_of_HIV_Life_Cycle,PPIA
25637,Late_Phase_of_HIV_Life_Cycle,RAE1
25638,Late_Phase_of_HIV_Life_Cycle,RAN
25639,Late_Phase_of_HIV_Life_Cycle,RANBP1
25640,Late_Phase_of_HIV_Life_Cycle,RANBP2
25641,Late_Phase_of_HIV_Life_Cycle,RANGAP1
25642,Late_Phase_of_HIV_Life_Cycle,RCC1
25643,Late_Phase_of_HIV_Life_Cycle,RNGTT
25644,Late_Phase_of_HIV_Life_Cycle,RNMT
25645,Late_Phase_of_HIV_Life_Cycle,RPS27A
25646,Late_Phase_of_HIV_Life_Cycle,SEC13
25647,Late_Phase_of_HIV_Life_Cycle,SEH1L
25648,Late_Phase_of_HIV_Life_Cycle,SSRP1
25649,Late_Phase_of_HIV_Life_Cycle,SUPT16H
25650,Late_Phase_of_HIV_Life_Cycle,SUPT4H1
25651,Late_Phase_of_HIV_Life_Cycle,SUPT5H
25652,Late_Phase_of_HIV_Life_Cycle,TAF1
25653,Late_Phase_of_HIV_Life_Cycle,TAF10
25654,Late_Phase_of_HIV_Life_Cycle,TAF11
25655,Late_Phase_of_HIV_Life_Cycle,TAF12
25656,Late_Phase_of_HIV_Life_Cycle,TAF13
25657,Late_Phase_of_HIV_Life_Cycle,TAF15
25658,Late_Phase_of_HIV_Life_Cycle,TAF2
25659,Late_Phase_of_HIV_Life_Cycle,TAF3
25660,Late_Phase_of_HIV_Life_Cycle,TAF4
25661,Late_Phase_of_HIV_Life_Cycle,TAF4B
25662,Late_Phase_of_HIV_Life_Cycle,TAF5
25663,Late_Phase_of_HIV_Life_Cycle,TAF6
25664,Late_Phase_of_HIV_Life_Cycle,TAF7
25665,Late_Phase_of_HIV_Life_Cycle,TAF7L
25666,Late_Phase_of_HIV_Life_Cycle,TAF8
25667,Late_Phase_of_HIV_Life_Cycle,TAF9
25668,Late_Phase_of_HIV_Life_Cycle,TAF9B
25669,Late_Phase_of_HIV_Life_Cycle,TBP
25670,Late_Phase_of_HIV_Life_Cycle,TCEA1
25671,Late_Phase_of_HIV_Life_Cycle,TPR
25672,Late_Phase_of_HIV_Life_Cycle,TSG101
25673,Late_Phase_of_HIV_Life_Cycle,UBA52
25674,Late_Phase_of_HIV_Life_Cycle,UBAP1
25675,Late_Phase_of_HIV_Life_Cycle,UBB
25676,Late_Phase_of_HIV_Life_Cycle,UBC
25677,Late_Phase_of_HIV_Life_Cycle,VPS28
25678,Late_Phase_of_HIV_Life_Cycle,VPS37A
25679,Late_Phase_of_HIV_Life_Cycle,VPS37B
25680,Late_Phase_of_HIV_Life_Cycle,VPS37C
25681,Late_Phase_of_HIV_Life_Cycle,VPS37D
25682,Late_Phase_of_HIV_Life_Cycle,VPS4A
25683,Late_Phase_of_HIV_Life_Cycle,VPS4B
25684,Late_Phase_of_HIV_Life_Cycle,VTA1
25685,Late_Phase_of_HIV_Life_Cycle,XPO1
25686,Late_SARS_CoV_2_Infection_Events,ACE2
25687,Late_SARS_CoV_2_Infection_Events,ANO1
25688,Late_SARS_CoV_2_Infection_Events,ANO10
25689,Late_SARS_CoV_2_Infection_Events,ANO2
25690,Late_SARS_CoV_2_Infection_Events,ANO3
25691,Late_SARS_CoV_2_Infection_Events,ANO4
25692,Late_SARS_CoV_2_Infection_Events,ANO5
25693,Late_SARS_CoV_2_Infection_Events,ANO6
25694,Late_SARS_CoV_2_Infection_Events,ANO7
25695,Late_SARS_CoV_2_Infection_Events,ANO8
25696,Late_SARS_CoV_2_Infection_Events,ANO9
25697,Late_SARS_CoV_2_Infection_Events,CANX
25698,Late_SARS_CoV_2_Infection_Events,CSNK1A1
25699,Late_SARS_CoV_2_Infection_Events,DAD1
25700,Late_SARS_CoV_2_Infection_Events,DDOST
25701,Late_SARS_CoV_2_Infection_Events,EDEM2
25702,Late_SARS_CoV_2_Infection_Events,FURIN
25703,Late_SARS_CoV_2_Infection_Events,FUT8
25704,Late_SARS_CoV_2_Infection_Events,GALNT1
25705,Late_SARS_CoV_2_Infection_Events,GANAB
25706,Late_SARS_CoV_2_Infection_Events,GOLGA7
25707,Late_SARS_CoV_2_Infection_Events,GSK3A
25708,Late_SARS_CoV_2_Infection_Events,GSK3B
25709,Late_SARS_CoV_2_Infection_Events,MAGT1
25710,Late_SARS_CoV_2_Infection_Events,MAN1B1
25711,Late_SARS_CoV_2_Infection_Events,MAN2A1
25712,Late_SARS_CoV_2_Infection_Events,MGAT1
25713,Late_SARS_CoV_2_Infection_Events,MGAT2
25714,Late_SARS_CoV_2_Infection_Events,MGAT4A
25715,Late_SARS_CoV_2_Infection_Events,MGAT4B
25716,Late_SARS_CoV_2_Infection_Events,MGAT4C
25717,Late_SARS_CoV_2_Infection_Events,MGAT5
25718,Late_SARS_CoV_2_Infection_Events,MOGS
