,source,target,weight,confidence
20761,ZEB1,GSN,0.3333333333333333,C
20762,ZEB1,GSE1,0.3333333333333333,C
20763,ZEB1,AFAP1,0.3333333333333333,C
20764,ZEB1,GPRC5C,0.3333333333333333,C
20765,ZEB1,FAAP20,0.3333333333333333,C
20766,ZEB1,EPS8L2,0.3333333333333333,C
20767,ZEB1,DST,0.3333333333333333,C
20768,ZEB1,DPYSL2,0.3333333333333333,C
20769,ZEB1,DOCK6,0.3333333333333333,C
20770,ZEB1,DLGAP4,0.3333333333333333,C
20771,ZEB1,FHAD1,0.3333333333333333,C
20772,ZEB1,INPP5A,0.3333333333333333,C
20773,ZEB1,ADAP1,0.3333333333333333,C
20774,ZEB1,ABCA7,0.3333333333333333,C
20775,ZBTB7A,PIEZO1,0.3333333333333333,C
20776,ZBTB7A,PLEC,0.3333333333333333,C
20777,ZBTB7A,PLXNB2,0.3333333333333333,C
20778,NR1H3,AKR1C4,0.3333333333333333,C
20779,ZBTB7A,PPP1R9B,0.3333333333333333,C
20780,ZBTB7A,PTBP1,0.3333333333333333,C
20781,ZBTB7A,PTCH1,0.3333333333333333,C
20782,ZBTB7A,PWWP2B,0.3333333333333333,C
20783,ZBTB7A,RAI1,0.3333333333333333,C
20784,ZBTB7A,RNF220,0.3333333333333333,C
20785,ZBTB7A,RXRA,0.3333333333333333,C
20786,ZBTB7A,SIGIRR,0.3333333333333333,C
20787,ZBTB7A,SKI,0.3333333333333333,C
20788,ZBTB7A,SLC19A1,0.3333333333333333,C
20789,ZBTB7A,SLC22A23,0.3333333333333333,C
20790,ZBTB7A,SRC,0.3333333333333333,C
20791,ZBTB7A,SRCIN1,0.3333333333333333,C
20792,ZC3H8,UQCC1,0.3333333333333333,C
20793,ZC3H8,TSEN2,0.3333333333333333,C
20794,ZC3H8,PDCD11,0.3333333333333333,C
20795,ZC3H8,NAT10,0.3333333333333333,C
20796,ZC3H8,MDM4,0.3333333333333333,C
20797,ZC3H8,HAS3,0.3333333333333333,C
20798,ZEB1,ACAP3,0.3333333333333333,C
20799,ZBTB7A,ZNF710,0.3333333333333333,C
20800,ZBTB7A,ZBTB7B,0.3333333333333333,C
20801,ZBTB7A,TRIM8,0.3333333333333333,C
20802,ZBTB7A,TLE5,0.3333333333333333,C
20803,ZBTB7A,THRA,0.3333333333333333,C
20804,ZBTB7A,SYNPO,0.3333333333333333,C
20805,ZBTB7A,STAT6,0.3333333333333333,C
20806,ZBTB7A,ZFPM1,0.3333333333333333,C
20807,CUX1,CR2,0.3333333333333333,C
20808,ZEB1,JUP,0.3333333333333333,C
20809,ZEB1,KDM6B,0.3333333333333333,C
20810,ZEB1,TCF7,0.3333333333333333,C
20811,ZEB1,TMC6,0.3333333333333333,C
20812,ZEB1,TMEM134,0.3333333333333333,C
20813,ZEB1,TNK2,0.3333333333333333,C
20814,ZEB1,WWC1,0.3333333333333333,C
20815,ZEB1,WWTR1,0.3333333333333333,C
20816,ZEB1,ZBTB38,0.3333333333333333,C
20817,ZEB1,ZBTB7B,0.3333333333333333,C
20818,ZEB1,ZFP36L1,0.3333333333333333,C
20819,ZEB2,ACVR1,0.3333333333333333,C
20820,ZEB2,ADGRB3,0.3333333333333333,C
20821,ZEB2,ANXA4,0.3333333333333333,C
20822,ZEB2,ARHGEF2,0.3333333333333333,C
20823,ZEB2,ASAP1,0.3333333333333333,C
20824,ZEB2,ATP2B4,0.3333333333333333,C
20825,ZEB2,CPED1,0.3333333333333333,C
20826,ZEB2,CREB3L2,0.3333333333333333,C
20827,ZEB2,LTBP1,0.3333333333333333,C
20828,ZEB2,LIMS1,0.3333333333333333,C
20829,ZEB2,LHFPL2,0.3333333333333333,C
20830,ZEB2,ITPR1,0.3333333333333333,C
20831,ZEB2,HIP1,0.3333333333333333,C
20832,ZEB2,GTDC1,0.3333333333333333,C
20833,ZEB1,TBC1D1,0.3333333333333333,C
20834,ZEB2,GAB2,0.3333333333333333,C
20835,ZEB2,FNDC3B,0.3333333333333333,C
20836,ZEB2,EPB41L2,0.3333333333333333,C
20837,ZEB2,DOCK11,0.3333333333333333,C
20838,ZEB2,DMXL2,0.3333333333333333,C
20839,ZEB2,DENND1A,0.3333333333333333,C
20840,ZEB2,CREG1,0.3333333333333333,C
20841,ZEB2,FYN,0.3333333333333333,C
20842,ZEB1,STARD10,0.3333333333333333,C
20843,ZEB1,SPTBN1,0.3333333333333333,C
20844,ZEB1,SPINT1,0.3333333333333333,C
20845,ZEB1,PKN1,0.3333333333333333,C
20846,ZEB1,PIP4K2A,0.3333333333333333,C
20847,ZEB1,PFKP,0.3333333333333333,C
20848,ZEB1,PDE4A,0.3333333333333333,C
20849,ZEB1,OLFM2,0.3333333333333333,C
20850,ZEB1,NSD2,0.3333333333333333,C
20851,ZEB1,PLCG2,0.3333333333333333,C
20852,ZEB1,NOL4L,0.3333333333333333,C
20853,ZEB1,MBP,0.3333333333333333,C
20854,ZEB1,MARK2,0.3333333333333333,C
20855,ZEB1,MACF1,0.3333333333333333,C
20856,ZEB1,LRRC1,0.3333333333333333,C
20857,ZEB1,LAMC1,0.3333333333333333,C
20858,CEBPB,SMARCA2,0.3333333333333333,C
20859,ZEB1,MX2,0.3333333333333333,C
20860,VDR,SCUBE3,0.3333333333333333,C
20861,ZEB1,PLEC,0.3333333333333333,C
20862,ZEB1,PLXNB2,0.3333333333333333,C
20863,ZEB1,SNX8,0.3333333333333333,C
20864,ZEB1,SLC7A7,0.3333333333333333,C
20865,ZEB1,SKI,0.3333333333333333,C
20866,ZEB1,SH2B3,0.3333333333333333,C
20867,ZEB1,SEPTIN9,0.3333333333333333,C
20868,ZEB1,SECTM1,0.3333333333333333,C
20869,ZEB1,PLEKHG5,0.3333333333333333,C
20870,ZEB1,SCNN1A,0.3333333333333333,C
20871,ZEB1,RBM47,0.3333333333333333,C
20872,ZEB1,RAB11FIP4,0.3333333333333333,C
20873,LYL1,CCND3,0.3333333333333333,C
20874,ZEB1,PTPN6,0.3333333333333333,C
20875,ZEB1,PTK6,0.3333333333333333,C
20876,ZEB1,PTK2B,0.3333333333333333,C
20877,ZEB1,SAMD4A,0.3333333333333333,C
20878,ARID2,SOS1,0.3333333333333333,C
20879,TFAP2C,RRBP1,0.3333333333333333,C
20880,ARID2,TIAL1,0.3333333333333333,C
20881,BACH1,TMEM37,0.3333333333333333,C
20882,BACH1,TEX19,0.3333333333333333,C
20883,BACH1,TDRD7,0.3333333333333333,C
20884,BACH1,TANC1,0.3333333333333333,C
20885,BACH1,TALDO1,0.3333333333333333,C
20886,BACH1,SOD2,0.3333333333333333,C
20887,TAL1,S100Z,0.3333333333333333,C
20888,BACH1,SMYD3,0.3333333333333333,C
20889,TAL1,SEMA4D,0.3333333333333333,C
20890,TAL1,SH2B3,0.3333333333333333,C
20891,BACH1,SH3TC1,0.3333333333333333,C
20892,TAL1,SH3PXD2A,0.3333333333333333,C
20893,TAL1,SH3RF2,0.3333333333333333,C
20894,BACH1,SH3BP5,0.3333333333333333,C
20895,TAL1,SHANK2,0.3333333333333333,C
20896,BACH1,SH2D6,0.3333333333333333,C
20897,BACH1,RUNX1,0.3333333333333333,C
20898,TAL1,ST7,0.3333333333333333,C
20899,TAL1,ST6GAL1,0.3333333333333333,C
20900,BACH1,MIDN,0.3333333333333333,C
20901,BACH1,NDUFAF4,0.3333333333333333,C
20902,TAL1,SPTB,0.3333333333333333,C
20903,BACH1,NRDC,0.3333333333333333,C
20904,TAL1,REEP3,0.3333333333333333,C
20905,TAL1,SNAI1,0.3333333333333333,C
20906,BACH1,PRR5,0.3333333333333333,C
20907,BACH1,RASSF2,0.3333333333333333,C
20908,TAL1,SLC40A1,0.3333333333333333,C
20909,BACH1,RGS3,0.3333333333333333,C
20910,TAL1,SLC27A6,0.3333333333333333,C
20911,BACH1,RNF24,0.3333333333333333,C
20912,BACH1,PIEZO1,0.3333333333333333,C
20913,BACH1,MIDEAS,0.3333333333333333,C
20914,BACH1,UBC,0.3333333333333333,C
20915,TAL1,RBM18,0.3333333333333333,C
20916,BACH2,KLHL21,0.3333333333333333,C
20917,TAL1,PI16,0.3333333333333333,C
20918,TAL1,PIEZO2,0.3333333333333333,C
20919,TAL1,PIK3AP1,0.3333333333333333,C
20920,BACH2,KCTD20,0.3333333333333333,C
20921,BACH2,JMJD1C,0.3333333333333333,C
20922,BACH2,ITPKB,0.3333333333333333,C
20923,BACH2,IFRD1,0.3333333333333333,C
20924,BACH2,HIVEP2,0.3333333333333333,C
20925,TAL1,PLAAT3,0.3333333333333333,C
20926,BACH2,GSTP1,0.3333333333333333,C
20927,BACH2,FOXP1,0.3333333333333333,C
20928,TAL1,PLSCR2,0.3333333333333333,C
20929,BACH2,FOXO3,0.3333333333333333,C
20930,BACH2,ETS1,0.3333333333333333,C
20931,BACH2,ERCC1,0.3333333333333333,C
20932,BACH2,EPS15L1,0.3333333333333333,C
20933,BACH1,VMP1,0.3333333333333333,C
20934,BACH1,VOPP1,0.3333333333333333,C
20935,BACH1,ZBTB20,0.3333333333333333,C
20936,BACH1,ZMIZ1,0.3333333333333333,C
20937,BACH1,ZNF217,0.3333333333333333,C
20938,TAL1,RAB10,0.3333333333333333,C
20939,BACH1,UNKL,0.3333333333333333,C
20940,BACH1,ZNF3,0.3333333333333333,C
20941,BACH2,AP1B1,0.3333333333333333,C
20942,BACH2,ARHGEF3,0.3333333333333333,C
20943,BACH2,COQ8B,0.3333333333333333,C
20944,TAL1,PRR5,0.3333333333333333,C
20945,BACH2,DAAM1,0.3333333333333333,C
20946,BACH2,EGLN3,0.3333333333333333,C
20947,BACH1,ZSCAN31,0.3333333333333333,C
20948,BACH2,LBR,0.3333333333333333,C
20949,BACH1,MAPRE3,0.3333333333333333,C
20950,BACH1,LRP1B,0.3333333333333333,C
20951,TAL1,TSPAN7,0.3333333333333333,C
20952,TAL1,TTC3,0.3333333333333333,C
20953,ATF7,TP53BP1,0.3333333333333333,C
20954,ATF7,TNRC6B,0.3333333333333333,C
20955,ATF7,TEAD1,0.3333333333333333,C
20956,ATF7,TCF12,0.3333333333333333,C
20957,TAL1,UBR3,0.3333333333333333,C
20958,ATF7,SND1,0.3333333333333333,C
20959,ATF7,PTPRS,0.3333333333333333,C
20960,TAL1,UTP25,0.3333333333333333,C
20961,ATF7,PHF21A,0.3333333333333333,C
20962,TAL1,UVRAG,0.3333333333333333,C
20963,ATF7,NFIA,0.3333333333333333,C
20964,ATF7,MSI2,0.3333333333333333,C
20965,ATF7,MOV10L1,0.3333333333333333,C
20966,ATF7,KPNA6,0.3333333333333333,C
20967,ATF7,KDM4C,0.3333333333333333,C
20968,TBP,ABT1,0.3333333333333333,C
20969,ATF7,ARID1B,0.3333333333333333,C
20970,ATF7,CMIP,0.3333333333333333,C
20971,TAL1,ZNHIT6,0.3333333333333333,C
20972,ATF7,CREB3L2,0.3333333333333333,C
20973,ATF7,CREBBP,0.3333333333333333,C
20974,TAL1,TSPAN18,0.3333333333333333,C
20975,ATF7,DEPDC5,0.3333333333333333,C
20976,ATF7,EML2,0.3333333333333333,C
20977,ATF7,EXOC4,0.3333333333333333,C
20978,ATF7,FAAP20,0.3333333333333333,C
20979,ATF7,PABIR3,0.3333333333333333,C
20980,ATF7,IGF1,0.3333333333333333,C
20981,ATF7,KANSL1,0.3333333333333333,C
20982,ATF7,DST,0.3333333333333333,C
20983,BACH1,MAPK6,0.3333333333333333,C
20984,TAL1,TSPAN14,0.3333333333333333,C
20985,ATF7,XPO7,0.3333333333333333,C
20986,BACH1,LHFPL2,0.3333333333333333,C
20987,BACH1,KLHL21,0.3333333333333333,C
20988,TAL1,SYNRG,0.3333333333333333,C
20989,BACH1,KDM2A,0.3333333333333333,C
20990,TAL1,TANC2,0.3333333333333333,C
20991,BACH1,HTATIP2,0.3333333333333333,C
20992,BACH1,HMGA1,0.3333333333333333,C
20993,BACH1,GATAD2A,0.3333333333333333,C
20994,BACH1,GADD45A,0.3333333333333333,C
20995,BACH1,GABARAPL1,0.3333333333333333,C
20996,BACH1,FNDC3B,0.3333333333333333,C
20997,BACH1,FHAD1,0.3333333333333333,C
20998,BACH1,EPB41L1,0.3333333333333333,C
20999,BACH1,EGLN3,0.3333333333333333,C
21000,BACH1,DST,0.3333333333333333,C
21001,TAL1,TGFB2,0.3333333333333333,C
21002,BACH1,CORO1C,0.3333333333333333,C
21003,ATF7,ZFP36L1,0.3333333333333333,C
21004,BACH1,ACAP2,0.3333333333333333,C
21005,BACH1,ACAP3,0.3333333333333333,C
21006,TAL1,TOX4,0.3333333333333333,C
21007,BACH1,AHCYL1,0.3333333333333333,C
21008,BACH1,ASXL1,0.3333333333333333,C
21009,ATF7,UBE2H,0.3333333333333333,C
21010,BACH1,ATP6V0A1,0.3333333333333333,C
21011,BACH1,BCAT2,0.3333333333333333,C
21012,TAL1,TNC,0.3333333333333333,C
21013,BACH1,CDYL,0.3333333333333333,C
21014,BACH1,CHSY1,0.3333333333333333,C
21015,TAL1,TMBIM1,0.3333333333333333,C
21016,BACH1,CLIP1,0.3333333333333333,C
21017,TAL1,TNFSF10,0.3333333333333333,C
21018,ATF7,ARID1A,0.3333333333333333,C
21019,BACH2,LRRK2,0.3333333333333333,C
21020,TAL1,PCNX2,0.3333333333333333,C
21021,BCL11A,CNTNAP2,0.3333333333333333,C
21022,BCL11A,CDYL,0.3333333333333333,C
21023,TAL1,FYN,0.3333333333333333,C
21024,BCL11A,CCDC88C,0.3333333333333333,C
21025,BCL11A,CACNA1E,0.3333333333333333,C
21026,TAL1,GBP5,0.3333333333333333,C
21027,TAL1,GCNT2,0.3333333333333333,C
21028,BCL11A,AMPD3,0.3333333333333333,C
21029,BATF,VOPP1,0.3333333333333333,C
21030,BATF,TRIM2,0.3333333333333333,C
21031,BATF,TBXAS1,0.3333333333333333,C
21032,TAL1,GRAP2,0.3333333333333333,C
21033,BATF,STK10,0.3333333333333333,C
21034,BATF,ST7,0.3333333333333333,C
21035,BATF,ST6GAL1,0.3333333333333333,C
21036,BATF,ST3GAL1,0.3333333333333333,C
21037,BATF,SLAMF1,0.3333333333333333,C
21038,BATF,PRKCB,0.3333333333333333,C
21039,BATF,PRKCH,0.3333333333333333,C
21040,TAL1,ITGA9,0.3333333333333333,C
21041,BATF,PTPN2,0.3333333333333333,C
21042,BATF,RABGAP1L,0.3333333333333333,C
21043,TAL1,IL7,0.3333333333333333,C
21044,BCL11A,DTNB,0.3333333333333333,C
21045,BATF,RAPGEF1,0.3333333333333333,C
21046,BATF,RHOH,0.3333333333333333,C
21047,TAL1,HOXB3,0.3333333333333333,C
21048,BATF,RIN3,0.3333333333333333,C
21049,BATF,RIPOR2,0.3333333333333333,C
21050,BATF,RUNX1,0.3333333333333333,C
21051,BATF,SAMSN1,0.3333333333333333,C
21052,BATF,RBM47,0.3333333333333333,C
21053,BATF,PITPNC1,0.3333333333333333,C
21054,BCL11A,ELMO1,0.3333333333333333,C
21055,ETS1,BCL11A,0.3333333333333333,C
21056,BCL11A,TRAK1,0.3333333333333333,C
21057,BCL11A,TLE4,0.3333333333333333,C
21058,TAL1,DEPDC5,0.3333333333333333,C
21059,BCL11A,TBC1D4,0.3333333333333333,C
21060,BCL11A,SYNE2,0.3333333333333333,C
21061,BCL11A,SP140,0.3333333333333333,C
21062,BCL11A,SORL1,0.3333333333333333,C
21063,PKNOX1,JARID2,0.3333333333333333,C
21064,BCL11A,RUNX3,0.3333333333333333,C
21065,RUNX3,BCL11A,0.3333333333333333,C
21066,TAL1,DPYD,0.3333333333333333,C
21067,BCL11A,PRKCB,0.3333333333333333,C
21068,BCL11A,PPP2R5C,0.3333333333333333,C
21069,TAL1,EDN1,0.3333333333333333,C
21070,BCL11A,PIK3AP1,0.3333333333333333,C
21071,BCL11A,PDE1C,0.3333333333333333,C
21072,BCL11A,PAX5,0.3333333333333333,C
21073,BCL11A,ETV6,0.3333333333333333,C
21074,BCL11A,GDI2,0.3333333333333333,C
21075,BCL11A,GPR15,0.3333333333333333,C
21076,BCL11A,IGF1R,0.3333333333333333,C
21077,BCL11A,JARID2,0.3333333333333333,C
21078,BCL11A,KDM2B,0.3333333333333333,C
21079,BCL11A,EPHB1,0.3333333333333333,C
21080,BCL11A,KLHL6,0.3333333333333333,C
21081,BCL11A,MAP3K8,0.3333333333333333,C
21082,TAL1,ETV1,0.3333333333333333,C
21083,BCL11A,NFIC,0.3333333333333333,C
21084,BCL11A,OBSCN,0.3333333333333333,C
21085,BCL11A,PARP15,0.3333333333333333,C
21086,PAX5,BCL11A,0.3333333333333333,C
21087,BCL11A,LCP1,0.3333333333333333,C
21088,BACH2,MAFG,0.3333333333333333,C
21089,BATF,PIK3R5,0.3333333333333333,C
21090,BATF,NRCAM,0.3333333333333333,C
21091,TAL1,MLC1,0.3333333333333333,C
21092,BACH2,TNFSF9,0.3333333333333333,C
21093,BACH2,TMSB4X,0.3333333333333333,C
21094,BACH2,TEX19,0.3333333333333333,C
21095,BACH2,TCF4,0.3333333333333333,C
21096,BACH2,TBK1,0.3333333333333333,C
21097,TAL1,MX2,0.3333333333333333,C
21098,BACH2,SWAP70,0.3333333333333333,C
21099,TAL1,MYH13,0.3333333333333333,C
21100,BACH2,SQSTM1,0.3333333333333333,C
21101,BACH2,SNX25,0.3333333333333333,C
21102,BACH2,SLC7A7,0.3333333333333333,C
21103,BACH2,SLC6A6,0.3333333333333333,C
21104,BACH2,SLC16A6,0.3333333333333333,C
21105,BACH2,SIAH2,0.3333333333333333,C
21106,BACH2,SEMA4D,0.3333333333333333,C
21107,BACH2,RP1,0.3333333333333333,C
21108,BACH2,MGAT5,0.3333333333333333,C
21109,BACH2,MYBPC1,0.3333333333333333,C
21110,BACH2,OSBPL10,0.3333333333333333,C
21111,BACH2,PLXND1,0.3333333333333333,C
21112,BACH2,PRDM10,0.3333333333333333,C
21113,TAL1,OR1E2,0.3333333333333333,C
21114,BACH2,TUBA4A,0.3333333333333333,C
21115,TAL1,NUP153,0.3333333333333333,C
21116,BACH2,PSAP,0.3333333333333333,C
21117,BACH2,PURB,0.3333333333333333,C
21118,BACH2,RASAL3,0.3333333333333333,C
21119,BACH2,RASSF2,0.3333333333333333,C
21120,BACH2,RFFL,0.3333333333333333,C
21121,BACH2,RGS3,0.3333333333333333,C
21122,BACH2,PRDM2,0.3333333333333333,C
21123,BATF,PIK3AP1,0.3333333333333333,C
21124,BACH2,TXLNB,0.3333333333333333,C
21125,BATF,APBB1IP,0.3333333333333333,C
21126,BATF,NFKB1,0.3333333333333333,C
21127,NFKB1,BATF,0.3333333333333333,C
21128,TAL1,KCNN3,0.3333333333333333,C
21129,BATF,NEK6,0.3333333333333333,C
21130,BATF,NCOA1,0.3333333333333333,C
21131,BATF,NABP1,0.3333333333333333,C
21132,TAL1,KLRG1,0.3333333333333333,C
21133,BATF,MAP3K5,0.3333333333333333,C
21134,TAL1,LATS1,0.3333333333333333,C
21135,TAL1,LDB2,0.3333333333333333,C
21136,BATF,LAPTM5,0.3333333333333333,C
21137,BATF,LAMC1,0.3333333333333333,C
21138,BATF,KCNMA1,0.3333333333333333,C
21139,BATF,IL1R2,0.3333333333333333,C
21140,BATF,IL1R1,0.3333333333333333,C
21141,BATF,IKZF3,0.3333333333333333,C
21142,BATF,IKZF1,0.3333333333333333,C
21143,BATF,ARHGAP25,0.3333333333333333,C
21144,BATF,CACNB4,0.3333333333333333,C
21145,BATF,CCR7,0.3333333333333333,C
21146,BATF,CTSC,0.3333333333333333,C
21147,BATF,CYRIB,0.3333333333333333,C
21148,BATF,DENND1A,0.3333333333333333,C
21149,BACH2,ZHX2,0.3333333333333333,C
21150,BATF,DMD,0.3333333333333333,C
21151,BATF,DOCK2,0.3333333333333333,C
21152,BATF,ELF1,0.3333333333333333,C
21153,TAL1,LTF,0.3333333333333333,C
21154,BATF,FGGY,0.3333333333333333,C
21155,BATF,GSAP,0.3333333333333333,C
21156,BATF,IER5,0.3333333333333333,C
21157,TAL1,MAGI1,0.3333333333333333,C
21158,BCL11A,ZMIZ1,0.3333333333333333,C
21159,TBP,ANXA2,0.3333333333333333,C
21160,TBP,CFLAR,0.3333333333333333,C
21161,ATF4,ULBP1,0.3333333333333333,C
21162,TCF12,ZBTB38,0.3333333333333333,C
21163,TCF12,ZDHHC14,0.3333333333333333,C
21164,TCF12,ZFHX3,0.3333333333333333,C
21165,TCF12,ZNF608,0.3333333333333333,C
21166,TCF3,ADGRB1,0.3333333333333333,C
21167,TCF3,ADGRD1,0.3333333333333333,C
21168,TCF3,AGRN,0.3333333333333333,C
21169,TCF3,AHDC1,0.3333333333333333,C
21170,TCF3,AMPD3,0.3333333333333333,C
21171,ATF4,UBB,0.3333333333333333,C
21172,TCF3,ARAP1,0.3333333333333333,C
21173,TCF3,ARHGAP22,0.3333333333333333,C
21174,TCF3,ARHGEF1,0.3333333333333333,C
21175,TCF3,ARHGEF7,0.3333333333333333,C
21176,TCF3,ATG16L2,0.3333333333333333,C
21177,TCF3,ATP11A,0.3333333333333333,C
21178,ATF4,TSPAN1,0.3333333333333333,C
21179,TCF3,CDHR2,0.3333333333333333,C
21180,TCF3,CCM2,0.3333333333333333,C
21181,TCF3,CCDC97,0.3333333333333333,C
21182,TCF3,CCDC12,0.3333333333333333,C
21183,TCF3,CBFA2T3,0.3333333333333333,C
21184,TCF12,WWC1,0.3333333333333333,C
21185,TCF3,CASZ1,0.3333333333333333,C
21186,TCF3,CABIN1,0.3333333333333333,C
21187,TCF3,C2CD2,0.3333333333333333,C
21188,TCF3,BRF1,0.3333333333333333,C
21189,ATF4,TTLL4,0.3333333333333333,C
21190,TCF3,ATP9B,0.3333333333333333,C
21191,TCF3,ATP2A3,0.3333333333333333,C
21192,TCF3,CACNA2D4,0.3333333333333333,C
21193,TCF3,CLIP2,0.3333333333333333,C
21194,TCF12,WIPF1,0.3333333333333333,C
21195,TCF12,TNRC6B,0.3333333333333333,C
21196,TCF12,MACF1,0.3333333333333333,C
21197,TCF12,MBNL1,0.3333333333333333,C
21198,TCF12,MED15,0.3333333333333333,C
21199,TCF12,NFIB,0.3333333333333333,C
21200,TCF12,NRP2,0.3333333333333333,C
21201,TCF12,PALLD,0.3333333333333333,C
21202,TCF12,PARD3B,0.3333333333333333,C
21203,TCF12,PC,0.3333333333333333,C
21204,TCF12,PDE4D,0.3333333333333333,C
21205,TCF12,PLCB1,0.3333333333333333,C
21206,TCF12,PLXNA2,0.3333333333333333,C
21207,ATF4,VLDLR,0.3333333333333333,C
21208,TCF12,PRICKLE2,0.3333333333333333,C
21209,TCF12,PRKCE,0.3333333333333333,C
21210,TCF12,PRRC2B,0.3333333333333333,C
21211,TCF12,PTK2,0.3333333333333333,C
21212,TCF12,PTPRK,0.3333333333333333,C
21213,TCF12,TIAM2,0.3333333333333333,C
21214,TCF12,THADA,0.3333333333333333,C
21215,TCF12,TEAD1,0.3333333333333333,C
21216,TCF12,TCF4,0.3333333333333333,C
21217,TCF12,TBC1D1,0.3333333333333333,C
21218,TCF12,SVIL,0.3333333333333333,C
21219,TCF12,VGLL4,0.3333333333333333,C
21220,TCF12,SPATS2L,0.3333333333333333,C
21221,TCF12,SH3RF1,0.3333333333333333,C
21222,TCF12,SERTAD2,0.3333333333333333,C
21223,TCF12,SBNO2,0.3333333333333333,C
21224,TCF12,RBPJ,0.3333333333333333,C
21225,TCF12,RBMS3,0.3333333333333333,C
21226,TCF12,RAPGEF4,0.3333333333333333,C
21227,TCF12,SLC37A1,0.3333333333333333,C
21228,TCF12,LTBP1,0.3333333333333333,C
21229,TCF3,CRB2,0.3333333333333333,C
21230,TCF3,CTBP1,0.3333333333333333,C
21231,TCF3,NCOR2,0.3333333333333333,C
21232,ATF4,TMEM150B,0.3333333333333333,C
21233,TCF3,PACS1,0.3333333333333333,C
21234,TCF3,PDE4A,0.3333333333333333,C
21235,TCF3,PFKL,0.3333333333333333,C
21236,ATF4,TMEM114,0.3333333333333333,C
21237,TCF3,PIK3CD,0.3333333333333333,C
21238,TCF3,PIP5K1C,0.3333333333333333,C
21239,TCF3,PISD,0.3333333333333333,C
21240,TCF3,PLCG2,0.3333333333333333,C
21241,TCF3,PLXNB2,0.3333333333333333,C
21242,TCF3,PLXNC1,0.3333333333333333,C
21243,TCF3,PRKAG2,0.3333333333333333,C
21244,TCF3,PRKCZ,0.3333333333333333,C
21245,TCF3,PRR5,0.3333333333333333,C
21246,TCF3,PRRC2B,0.3333333333333333,C
21247,TCF3,PTK2B,0.3333333333333333,C
21248,TCF3,SPRED2,0.3333333333333333,C
21249,TCF3,SPHK1,0.3333333333333333,C
21250,TCF3,SLC19A1,0.3333333333333333,C
21251,TCF3,SLC16A3,0.3333333333333333,C
21252,TCF3,SIPA1L3,0.3333333333333333,C
21253,TCF3,SH3TC1,0.3333333333333333,C
21254,TCF3,NCK2,0.3333333333333333,C
21255,TCF3,SEMA4D,0.3333333333333333,C
21256,TCF3,SBNO2,0.3333333333333333,C
21257,TCF3,RNF44,0.3333333333333333,C
21258,TCF3,RNF213,0.3333333333333333,C
21259,TCF3,RGS12,0.3333333333333333,C
21260,ATF4,TBL1X,0.3333333333333333,C
21261,TCF3,RAI1,0.3333333333333333,C
21262,TCF3,SCAMP4,0.3333333333333333,C
21263,TCF3,CSK,0.3333333333333333,C
21264,TCF3,MTSS1,0.3333333333333333,C
21265,TCF3,MICAL2,0.3333333333333333,C
21266,TCF3,CXXC5,0.3333333333333333,C
21267,TCF3,CYTH1,0.3333333333333333,C
21268,TCF3,DAB2IP,0.3333333333333333,C
21269,TCF3,DGKZ,0.3333333333333333,C
21270,TCF3,EHMT1,0.3333333333333333,C
21271,TCF3,EIPR1,0.3333333333333333,C
21272,TCF3,ELF4,0.3333333333333333,C
21273,TCF3,ELL,0.3333333333333333,C
21274,TCF3,EPS15L1,0.3333333333333333,C
21275,TCF3,FKBP5,0.3333333333333333,C
21276,TCF3,GAK,0.3333333333333333,C
21277,TCF3,GAS7,0.3333333333333333,C
21278,TCF3,GATAD2A,0.3333333333333333,C
21279,TCF3,GRAMD4,0.3333333333333333,C
21280,TCF3,GRK2,0.3333333333333333,C
21281,TCF3,HPCAL1,0.3333333333333333,C
21282,TCF3,IQGAP2,0.3333333333333333,C
21283,ATF4,TMEM268,0.3333333333333333,C
21284,TCF3,MCTP1,0.3333333333333333,C
21285,TCF3,MBP,0.3333333333333333,C
21286,ATF4,TMPRSS3,0.3333333333333333,C
21287,TCF3,LMNA,0.3333333333333333,C
21288,TCF3,LIMD1,0.3333333333333333,C
21289,TCF3,MOB3A,0.3333333333333333,C
21290,TCF3,LCK,0.3333333333333333,C
21291,ATF4,TSEN15,0.3333333333333333,C
21292,TCF3,KCNN4,0.3333333333333333,C
21293,TCF3,JARID2,0.3333333333333333,C
21294,TCF3,ITGB2,0.3333333333333333,C
21295,TCF3,ITGAE,0.3333333333333333,C
21296,TCF3,IRF4,0.3333333333333333,C
21297,TCF3,KIAA0930,0.3333333333333333,C
21298,TBP,BSG,0.3333333333333333,C
21299,TCF12,LRCH1,0.3333333333333333,C
21300,TCF12,LIMS1,0.3333333333333333,C
21301,ATF4,ZNF460,0.3333333333333333,C
21302,TBX21,ANK3,0.3333333333333333,C
21303,TBX21,ARHGAP25,0.3333333333333333,C
21304,TBX21,AUTS2,0.3333333333333333,C
21305,TBX21,CCDC88C,0.3333333333333333,C
21306,TBX21,CD226,0.3333333333333333,C
21307,TBX21,CHN2,0.3333333333333333,C
21308,TBX21,CIITA,0.3333333333333333,C
21309,TBX21,CLMN,0.3333333333333333,C
21310,TBX21,CRTAM,0.3333333333333333,C
21311,TBX21,CXCR4,0.3333333333333333,C
21312,TBX21,CYTH1,0.3333333333333333,C
21313,TBX21,CYTIP,0.3333333333333333,C
21314,TBX21,DENND3,0.3333333333333333,C
